evaluations raw_y
2527 0.1073113488
2693 0.0933025094
2858 0.0830099420
2894 0.0753776150
3095 0.0730826067
3231 0.0721311969
3245 0.0518939122
3296 0.0479137407
3501 0.0452836748
3715 0.0427220882
3739 0.0423423933
3784 0.0376938605
3911 0.0365718677
3956 0.0320121578
4032 0.0318672580
4112 0.0308047423
4193 0.0282442887
4203 0.0267636214
4216 0.0232602592
4313 0.0165571292
4517 0.0160336359
4584 0.0134733296
4704 0.0115658104
4718 0.0107635496
4922 0.0105547211
4928 0.0105125262
5079 0.0098619727
5123 0.0077265078
5324 0.0075401723
5407 0.0059887942
5526 0.0057093175
5614 0.0050134330
5627 0.0047415524
5631 0.0029305371
5979 0.0028513335
5982 0.0026950123
6180 0.0026380547
6188 0.0025896410
6193 0.0025173760
6286 0.0015327214
6348 0.0012353056
6623 0.0010495505
6758 0.0009010662
7013 0.0006954524
7052 0.0006810323
7165 0.0005450137
7367 0.0005418931
7493 0.0004524445
7536 0.0003769345
7571 0.0003596350
7775 0.0003484508
7841 0.0003079164
7974 0.0002920197
7976 0.0002828934
7983 0.0002549772
8177 0.0001982329
8378 0.0001853014
8510 0.0001576681
8579 0.0001195740
8782 0.0001105870
8815 0.0001098317
8979 0.0001098111
8983 0.0000821959
9087 0.0000730501
9184 0.0000607312
9257 0.0000565156
9452 0.0000544178
9591 0.0000383666
9631 0.0000354831
9792 0.0000340147
9979 0.0000221640
9996 0.0000149847
10403 0.0000149609
10493 0.0000070247
10810 0.0000069144
10865 0.0000043533
10993 0.0000040966
11011 0.0000037058
11215 0.0000027080
11625 0.0000026338
11635 0.0000022263
11668 0.0000021408
11731 0.0000020127
11826 0.0000017260
12001 0.0000015533
12027 0.0000015093
12119 0.0000013602
12231 0.0000010944
12435 0.0000009966
12566 0.0000008460
12609 0.0000007076
12869 0.0000006361
12889 0.0000005409
13132 0.0000004582
13254 0.0000002871
13445 0.0000002497
13449 0.0000002480
13622 0.0000001824
13722 0.0000001688
13870 0.0000001391
13987 0.0000001122
14071 0.0000001083
14275 0.0000000939
14323 0.0000000864
14476 0.0000000744
14680 0.0000000617
14810 0.0000000486
14836 0.0000000441
15000 0.0000000423
15087 0.0000000391
15237 0.0000000373
15291 0.0000000335
15309 0.0000000330
15576 0.0000000275
15631 0.0000000255
15698 0.0000000209
15792 0.0000000206
16139 0.0000000204
16180 0.0000000202
16198 0.0000000185
16371 0.0000000170
16425 0.0000000168
16546 0.0000000129
16726 0.0000000108
16800 0.0000000075
17017 0.0000000058
17352 0.0000000055
17430 0.0000000051
17431 0.0000000048
17471 0.0000000040
17599 0.0000000034
17714 0.0000000023
17907 0.0000000021
20000 0.0000000031
evaluations raw_y
1 7.9245020373
4 5.6276775221
52 4.6116711842
57 2.0150100648
61 1.9899845575
253 1.6309043462
265 1.5430739511
467 1.5195147860
549 1.1146107358
671 1.0193374216
875 0.9981022519
1024 0.9674242975
1034 0.9509005690
1076 0.8810300997
1137 0.6809005148
1277 0.6514353687
1340 0.6403395404
1478 0.5955613767
1540 0.5741072859
1624 0.5509095808
1682 0.4948339976
1725 0.4345338295
1749 0.4233077557
1883 0.3898455241
2085 0.3889737011
2121 0.3797620034
2171 0.3392461968
2211 0.2632976475
2286 0.2437758521
2494 0.2317580316
2517 0.2240486750
2568 0.2223119235
2693 0.1934038866
2894 0.1830906399
2909 0.1455634961
2943 0.1440449447
3095 0.1270311492
3249 0.1118064284
3296 0.0885907099
3500 0.0822277519
3610 0.0738561566
3857 0.0703581257
3905 0.0574720638
3907 0.0563917985
4037 0.0449714824
4109 0.0430515544
4519 0.0419494982
4588 0.0383630096
4623 0.0360197942
4688 0.0321476349
4719 0.0267435204
4720 0.0244018331
