evaluations raw_y
5016 0.0000000011
5384 0.0000000007
5448 0.0000000005
5719 0.0000000004
5966 0.0000000003
6218 0.0000000001
10000 12.7451129225
evaluations raw_y
1 10.4632607460
2 10.1509957224
6 8.5499757482
10 1.6527265657
31 1.1726148475
92 0.9629068675
153 0.9117448092
195 0.5862283159
214 0.5118042744
278 0.3516896845
342 0.3512632380
406 0.2626708240
520 0.1802422463
644 0.1402915067
665 0.1291986111
724 0.1245483812
726 0.0958179961
799 0.0915352311
922 0.0821232738
964 0.0271896431
983 0.0129176362
1250 0.0121828561
1364 0.0102260605
1377 0.0068906715
1438 0.0060922884
1533 0.0057094619
1652 0.0054807162
1687 0.0050365413
1697 0.0036361221
1858 0.0027352849
1890 0.0015485810
1904 0.0007747218
2086 0.0007381290
2150 0.0005976831
2214 0.0005277109
2238 0.0004819458
2245 0.0001231021
2509 0.0000883270
2539 0.0000789338
2639 0.0000660741
2666 0.0000228716
2727 0.0000158336
2911 0.0000145746
2920 0.0000075866
3043 0.0000035025
3260 0.0000026347
3323 0.0000015817
3353 0.0000011265
3528 0.0000007277
3631 0.0000006000
3641 0.0000005851
3689 0.0000004433
3702 0.0000002922
3766 0.0000001815
3827 0.0000001467
3957 0.0000001245
4153 0.0000001147
4204 0.0000001040
4217 0.0000000913
4305 0.0000000770
4321 0.0000000741
4324 0.0000000710
4326 0.0000000531
4360 0.0000000489
4396 0.0000000432
4410 0.0000000388
4562 0.0000000262
4603 0.0000000162
4664 0.0000000088
4857 0.0000000082
4924 0.0000000075
4984 0.0000000071
5005 0.0000000061
5048 0.0000000059
5084 0.0000000052
5109 0.0000000047
5180 0.0000000046
5246 0.0000000045
5303 0.0000000040
5367 0.0000000033
5417 0.0000000026
5509 0.0000000018
5626 0.0000000010
5815 0.0000000009
5855 0.0000000008
6111 0.0000000006
6168 0.0000000002
10000 8.1995556533
evaluations raw_y
1 7.2310449262
3 6.2158705958
4 5.6490768094
9 3.9582540699
20 2.1686874011
31 1.9020965421
38 1.7037017310
92 1.3615530024
156 1.0024741157
217 0.8145385947
281 0.6616690839
342 0.6238692911
357 0.2663744874
586 0.2356484554
597 0.1266040726
756 0.1240478356
799 0.1189744779
860 0.1066357437
898 0.0771298852
918 0.0475991260
924 0.0358773138
1051 0.0316407321
1130 0.0260164608
1178 0.0224687680
1242 0.0216418750
1306 0.0190677130
1370 0.0179444838
1431 0.0137191246
1492 0.0120380453
1553 0.0116729830
1577 0.0055085830
1614 0.0046519545
1744 0.0045318372
1802 0.0041211352
1805 0.0036530313
1869 0.0019232935
1933 0.0012651441
2060 0.0010677625
2078 0.0007015844
2121 0.0004442363
2185 0.0004171988
2322 0.0004163102
2378 0.0003141807
2467 0.0000832836
2585 0.0000791069
2640 0.0000708119
2745 0.0000590793
2775 0.0000391121
2957 0.0000242066
2968 0.0000182435
3093 0.0000091602
3161 0.0000088581
3206 0.0000060434
3225 0.0000037966
3352 0.0000031849
3413 0.0000027690
3539 0.0000021554
3543 0.0000019680
3604 0.0000017335
3718 0.0000013283
3734 0.0000006554
3930 0.0000006347
3956 0.0000006302
3991 0.0000005583
4055 0.0000003899
4176 0.0000002951
4185 0.0000001777
4219 0.0000001250
4323 0.0000000630
4585 0.0000000272
4597 0.0000000223
4744 0.0000000141
4774 0.0000000135
4802 0.0000000112
4901 0.0000000098
5024 0.0000000097
5031 0.0000000090
5057 0.0000000065
5145 0.0000000032
5356 0.0000000025
5399 0.0000000020
5402 0.0000000018
5464 0.0000000016
5483 0.0000000015
5547 0.0000000014
5599 0.0000000011
5743 0.0000000008
5863 0.0000000006
6053 0.0000000004
6143 0.0000000003
6547 0.0000000002
7057 0.0000000001
10000 3.5259647709
evaluations raw_y
1 13.5737534362
3 1.4969459268
31 1.3004274500
91 0.8650317192
158 0.7233315748
219 0.6441896494
349 0.6327264243
366 0.4156304132
410 0.3602098617
497 0.3110355742
537 0.2685293884
601 0.2365898067
645 0.1982974157
662 0.1726597183
723 0.1669291555
787 0.1661508070
851 0.1569859016
907 0.1525334749
912 0.1220966895
946 0.0822289860
973 0.0788326125
1103 0.0745522401
1132 0.0611379173
1159 0.0499193699
1167 0.0400094476
1228 0.0395519253
1292 0.0378433092
1322 0.0296231986
1416 0.0269552448
1485 0.0263546627
1537 0.0228913653
1549 0.0181099600
1692 0.0112666452
